,label
2218,Center
2219,Center
2220,Center
2221,Center
2222,Center
2223,Center
2224,Center
2225,Center
2226,Center
2227,Center
2228,Center
2229,Center
2230,Center
2231,Center
2232,Center
2233,Center
2234,Center
2235,Center
2236,Center
2237,Center
2238,Center
2239,Center
2240,Center
2241,Center
2242,Center
2243,Center
2244,Center
2245,Center
2246,Center
2247,Center
2248,Center
2249,Center
2250,Center
2251,Center
2252,Center
2253,Center
2254,Center
2255,Center
2256,Center
2257,Center
2258,Center
2259,Center
2260,Center
2261,Center
2262,Center
2263,Center
2264,Center
2265,Center
2266,Center
2267,Center
2268,Center
2269,Center
2270,Center
2271,Center
2272,Center
2273,Center
2274,Center
2275,Center
2276,Center
2277,Center
2278,Center
2279,Center
2280,Center
2281,Center
2282,Center
2283,Center
2284,Center
2285,Center
2286,Center
2287,Center
2288,Center
2289,Center
2290,Center
2291,Center
2292,Center
2293,Center
2294,Center
2295,Center
2296,Center
2297,Center
2298,Center
2299,Center
2300,Center
2301,Center
2302,Center
2303,Center
2304,Center
2305,Center
2306,Center
2307,Center
2308,Center
2309,Center
2310,Center
2311,Center
2312,Center
2313,Center
2314,Center
2315,Center
2316,Center
2317,Center
2318,Center
2319,Center
2320,Center
2321,Center
2322,Center
2323,Center
2324,Center
2325,Center
2326,Center
2327,Center
2328,Center
2329,Center
2330,Center
2331,Center
2332,Center
2333,Center
2334,Center
2335,Center
2336,Center
2337,Center
2338,Center
2339,Center
2340,Center
2341,Center
2342,Center
2343,Center
2344,Center
2345,Center
2346,Center
2347,Center
2348,Center
2349,Center
2350,Center
2351,Center
2352,Center
2353,Center
2354,Center
2355,Center
2356,Center
2357,Center
2358,Center
2359,Center
2360,Center
2361,Center
2362,Center
2363,Center
2364,Center
2365,Center
2366,Center
2367,Center
2368,Center
2369,Center
2370,Center
2371,Center
2372,Center
2373,Center
2374,Center
2375,Center
2376,Center
2377,Center
2378,Center
2379,Center
2380,Center
2381,Center
2382,Center
2383,Center
2384,Center
2385,Center
2386,Center
2387,Center
2388,Center
2389,Center
2390,Center
2391,Center
2392,Center
2393,Center
2394,Center
2395,Center
2396,Center
2397,Center
2398,Center
2399,Center
2400,Center
2401,Center
2402,Center
2403,Center
2404,Center
2405,Center
2406,Center
2407,Center
2408,Center
2409,Center
2410,Center
2411,Center
2412,Center
2413,Center
2414,Center
2415,Center
2416,Center
2417,Center
2418,Center
2419,Center
2420,Center
2421,Center
2422,Center
2423,Center
2424,Center
2425,Center
2426,Center
2427,Center
2428,Center
2429,Center
2430,Center
2431,Center
2432,Center
2433,Center
2434,Center
2435,Center
2436,Center
2437,Center
2438,Center
2439,Center
2440,Center
2441,Center
2442,Center
2443,Center
2444,Center
2445,Center
2446,Center
2447,Center
2448,Center
2449,Center
2450,Center
2451,Center
2452,Center
2453,Center
2454,Center
2455,Center
2456,Center
2457,Center
2458,Center
2459,Center
2460,Center
2461,Center
2462,Center
2463,Center
2464,Center
2465,Center
2466,Center
2467,Center
2468,Center
2469,Center
2470,Center
2471,Center
2472,Center
2473,Center
2474,Center
2475,Center
2476,Center
2477,Center
2478,Center
2479,Center
2480,Center
2481,Center
2482,Center
2483,Center
2484,Center
2485,Center
2486,Center
2487,Center
2488,Center
2489,Center
2490,Center
2491,Center
2492,Center
2493,Center
2494,Center
2495,Center
2496,Center
2497,Center
2498,Center
2499,Center
2500,Center
2501,Center
2502,Center
2503,Center
2504,Center
2505,Center
2506,Center
2507,Center
2508,Center
2509,Center
2510,Center
2511,Center
2512,Center
2513,Center
2514,Center
2515,Center
2516,Center
2517,Center
2518,Center
2519,Center
2520,Center
2521,Center
2522,Center
2523,Center
2524,Center
2525,Center
2526,Center
2527,Center
2528,Center
2529,Center
2530,Center
2531,Center
2532,Center
2533,Center
2534,Center
2535,Center
2536,Center
2537,Center
2538,Center
2539,Center
2540,Center
2541,Center
2542,Center
2543,Center
2544,Center
2545,Center
2546,Center
2547,Center
2548,Center
2549,Center
2550,Center
2551,Center
2552,Center
2553,Center
2554,Center
2555,Center
2556,Center
2557,Center
2558,Center
2559,Center
2560,Center
2561,Lean Left
2562,Lean Left
2563,Lean Left
2564,Lean Left
2565,Lean Left
2566,Lean Left
2567,Lean Left
2568,Lean Left
2569,Lean Left
2570,Lean Left
2571,Lean Left
2572,Lean Left
2573,Lean Left
2574,Lean Left
2575,Lean Left
2576,Lean Left
2577,Lean Left
2578,Lean Left
2579,Lean Left
2580,Lean Left
2581,Lean Left
2582,Lean Left
2583,Lean Left
2584,Lean Left
2585,Lean Left
2586,Lean Left
2587,Lean Left
2588,Lean Left
2589,Lean Left
2590,Lean Left
2591,Lean Left
2592,Lean Left
2593,Lean Left
2594,Lean Left
2595,Lean Left
2596,Lean Left
2597,Lean Left
2598,Lean Left
2599,Lean Left
2600,Lean Left
2601,Lean Left
2602,Lean Left
2603,Lean Left
2604,Lean Left
2605,Lean Left
2606,Lean Left
2607,Lean Left
2608,Lean Left
2609,Lean Left
2610,Lean Left
2611,Lean Left
2612,Lean Left
2613,Lean Left
2614,Lean Left
2615,Lean Left
2616,Lean Left
2617,Lean Left
2618,Lean Left
2619,Lean Left
2620,Lean Left
2621,Lean Left
2622,Lean Left
2623,Lean Left
2624,Lean Left
2625,Lean Left
2626,Lean Left
2627,Lean Left
2628,Lean Left
2629,Lean Left
2630,Lean Left
2631,Lean Left
2632,Lean Left
2633,Lean Left
2634,Lean Left
2635,Lean Left
2636,Lean Left
2637,Lean Left
2638,Lean Left
2639,Lean Left
2640,Lean Left
2641,Lean Left
2642,Lean Left
2643,Lean Left
2644,Lean Left
2645,Lean Left
2646,Lean Left
2647,Lean Left
2648,Lean Left
2649,Lean Left
2650,Lean Left
2651,Lean Left
2652,Lean Left
2653,Lean Left
2654,Lean Left
2655,Lean Left
2656,Lean Left
2657,Lean Left
2658,Lean Left
2659,Lean Left
2660,Lean Left
2661,Lean Left
2662,Lean Left
2663,Lean Left
2664,Lean Left
2665,Lean Left
2666,Lean Left
2667,Lean Left
2668,Lean Left
2669,Lean Left
2670,Lean Left
2671,Lean Left
2672,Lean Left
2673,Lean Left
2674,Lean Left
2675,Lean Left
2676,Lean Left
2677,Lean Left
2678,Lean Left
2679,Lean Left
2680,Lean Left
2681,Lean Left
2682,Lean Left
2683,Lean Left
2684,Lean Left
2685,Lean Left
2686,Lean Left
2687,Lean Left
2688,Lean Left
2689,Lean Left
2690,Lean Left
2691,Lean Left
2692,Lean Left
2693,Lean Left
2694,Lean Left
2695,Lean Left
2696,Lean Left
2697,Lean Left
2698,Lean Left
2699,Lean Left
2700,Lean Left
2701,Lean Left
2702,Lean Left
2703,Lean Left
2704,Lean Left
2705,Lean Left
2706,Lean Left
2707,Lean Left
2708,Lean Left
2709,Lean Left
2710,Lean Left
2711,Lean Left
2712,Lean Left
2713,Lean Left
2714,Lean Left
2715,Lean Left
2716,Lean Left
2717,Lean Left
2718,Lean Left
2719,Lean Left
2720,Lean Left
2721,Lean Left
2722,Lean Left
2723,Lean Left
2724,Lean Left
2725,Lean Left
2726,Lean Left
2727,Lean Left
2728,Lean Left
2729,Lean Left
2730,Lean Left
2731,Lean Left
2732,Lean Left
2733,Lean Left
2734,Lean Left
2735,Lean Left
2736,Lean Left
2737,Lean Left
2738,Lean Left
2739,Lean Left
2740,Lean Left
2741,Lean Left
2742,Lean Left
2743,Lean Left
2744,Lean Left
2745,Lean Left
2746,Lean Left
2747,Lean Left
2748,Lean Left
2749,Lean Left
2750,Lean Left
2751,Lean Left
2752,Lean Left
2753,Lean Left
2754,Lean Left
2755,Lean Left
2756,Lean Left
2757,Lean Left
2758,Lean Left
2759,Lean Left
2760,Lean Left
2761,Lean Left
2762,Lean Left
2763,Lean Left
2764,Lean Left
2765,Lean Left
2766,Lean Left
2767,Lean Left
2768,Lean Left
2769,Lean Left
2770,Lean Left
2771,Lean Left
2772,Lean Left
2773,Lean Left
2774,Lean Left
2775,Lean Left
2776,Lean Left
2777,Lean Left
2778,Lean Left
2779,Lean Left
2780,Lean Left
2781,Lean Left
2782,Lean Left
2783,Lean Left
2784,Lean Left
2785,Lean Left
2786,Lean Left
2787,Lean Left
2788,Lean Left
2789,Lean Left
2790,Lean Left
2791,Lean Left
2792,Lean Left
2793,Lean Left
2794,Lean Left
2795,Lean Left
2796,Lean Left
2797,Lean Left
2798,Lean Left
2799,Lean Left
2800,Lean Left
2801,Lean Left
2802,Lean Left
2803,Lean Left
2804,Lean Left
2805,Lean Left
2806,Lean Left
2807,Lean Left
2808,Lean Left
2809,Lean Left
2810,Lean Left
2811,Lean Left
2812,Lean Left
2813,Lean Left
2814,Lean Left
2815,Lean Left
2816,Lean Left
2817,Lean Left
2818,Lean Left
2819,Lean Left
2820,Lean Left
2821,Lean Left
2822,Lean Left
2823,Lean Left
2824,Lean Left
2825,Lean Left
2826,Lean Left
2827,Lean Left
2828,Lean Left
2829,Lean Left
2830,Lean Left
2831,Lean Left
2832,Lean Left
2833,Lean Left
2834,Lean Left
2835,Lean Left
2836,Lean Left
2837,Lean Left
2838,Lean Left
2839,Lean Left
2840,Lean Left
2841,Lean Left
2842,Lean Left
2843,Lean Left
2844,Lean Left
2845,Lean Left
2846,Lean Left
2847,Lean Left
2848,Lean Left
2849,Lean Left
2850,Lean Left
2851,Lean Left
2852,Lean Left
2853,Lean Left
2854,Lean Left
2855,Lean Left
2856,Lean Left
2857,Lean Left
2858,Lean Left
2859,Lean Left
2860,Lean Left
2861,Lean Left
2862,Lean Left
2863,Lean Left
2864,Lean Left
2865,Lean Left
2866,Lean Left
2867,Lean Left
2868,Lean Left
2869,Lean Left
2870,Lean Left
2871,Lean Left
2872,Lean Left
2873,Lean Left
2874,Lean Left
2875,Lean Left
2876,Lean Left
2877,Lean Left
2878,Lean Left
2879,Lean Left
2880,Lean Left
2881,Lean Left
2882,Lean Left
2883,Lean Left
2884,Lean Left
2885,Lean Left
2886,Lean Left
2887,Lean Left
2888,Lean Left
2889,Lean Left
2890,Lean Left
2891,Lean Left
2892,Lean Left
2893,Lean Left
2894,Lean Left
2895,Lean Left
2896,Lean Left
2897,Lean Left
2898,Lean Left
2899,Lean Left
2900,Lean Left
2901,Lean Left
2902,Lean Left
2903,Lean Left
2904,Lean Left
2905,Lean Left
2906,Lean Left
2907,Lean Left
2908,Lean Left
2909,Lean Left
2910,Lean Left
2911,Lean Left
2912,Lean Left
2913,Lean Left
2914,Lean Left
2915,Lean Left
2916,Lean Left
2917,Lean Left
2918,Lean Left
2919,Lean Left
2920,Lean Left
2921,Lean Left
2922,Lean Left
2923,Lean Left
2924,Lean Left
2925,Lean Left
2926,Lean Left
2927,Lean Left
2928,Lean Left
2929,Lean Left
2930,Lean Left
2931,Lean Left
2932,Lean Left
2933,Lean Left
2934,Lean Left
2935,Lean Left
2936,Lean Left
2937,Lean Left
2938,Lean Left
2939,Lean Left
2940,Lean Left
2941,Lean Left
2942,Lean Left
2943,Lean Left
2944,Lean Left
2945,Lean Left
2946,Lean Left
2947,Lean Left
2948,Lean Left
2949,Lean Left
2950,Lean Left
2951,Lean Left
2952,Lean Left
2953,Lean Left
2954,Lean Left
2955,Lean Left
2956,Lean Left
2957,Lean Left
2958,Lean Left
2959,Lean Left
2960,Lean Left
2961,Lean Left
2962,Lean Left
2963,Lean Left
2964,Lean Left
2965,Lean Left
2966,Lean Left
2967,Lean Left
2968,Lean Left
2969,Lean Left
2970,Lean Left
2971,Lean Left
2972,Lean Left
2973,Lean Left
2974,Lean Left
2975,Lean Left
2976,Lean Left
2977,Lean Left
2978,Lean Left
2979,Lean Left
2980,Lean Left
2981,Lean Left
2982,Lean Left
2983,Lean Left
2984,Lean Left
2985,Lean Left
2986,Lean Left
2987,Lean Left
2988,Lean Left
2989,Lean Left
2990,Lean Left
2991,Lean Left
2992,Lean Left
2993,Lean Left
2994,Lean Left
2995,Lean Left
2996,Lean Left
2997,Lean Left
2998,Lean Left
2999,Lean Left
3000,Lean Left
3001,Lean Left
3002,Lean Left
3003,Lean Left
3004,Lean Left
3005,Lean Left
3006,Lean Left
3007,Lean Left
3008,Lean Left
3009,Lean Left
3010,Lean Left
3011,Lean Left
3012,Lean Left
3013,Lean Left
3014,Lean Left
3015,Lean Left
3016,Lean Left
3017,Lean Left
3018,Lean Left
3019,Lean Left
3020,Lean Left
3021,Lean Left
3022,Lean Left
3023,Lean Left
3024,Lean Left
3025,Lean Left
3026,Lean Left
3027,Lean Left
3028,Lean Left
3029,Lean Left
3030,Lean Left
3031,Lean Left
3032,Lean Left
3033,Lean Left
3034,Lean Left
3035,Lean Left
3036,Lean Left
3037,Lean Left
3038,Lean Left
3039,Lean Left
3040,Lean Left
3041,Lean Left
3042,Lean Left
3043,Lean Left
3044,Lean Left
3045,Lean Left
3046,Lean Left
3047,Lean Left
3048,Lean Left
3049,Lean Left
3050,Lean Left
3051,Lean Left
3052,Lean Left
3053,Lean Left
3054,Lean Left
3055,Lean Left
3056,Lean Left
3057,Lean Left
3058,Lean Left
3059,Lean Left
3060,Lean Left
3061,Lean Left
3062,Lean Left
3063,Lean Left
3064,Lean Left
3065,Lean Left
3066,Lean Left
3067,Lean Left
3068,Lean Left
3069,Lean Left
3070,Lean Left
3071,Lean Left
3072,Lean Left
3073,Lean Left
3074,Lean Left
3075,Lean Left
3076,Lean Left
3077,Lean Left
3078,Lean Left
3079,Lean Left
3080,Lean Left
3081,Lean Left
3082,Lean Left
3083,Lean Left
3084,Lean Left
3085,Lean Left
3086,Lean Left
3087,Lean Left
3088,Lean Left
3089,Lean Left
3090,Lean Left
3091,Lean Left
3092,Lean Left
3093,Lean Left
3094,Lean Left
3095,Lean Left
3096,Lean Left
3097,Lean Left
3098,Lean Left
3099,Lean Left
3100,Lean Left
3101,Lean Left
3102,Lean Left
3103,Lean Left
3104,Lean Left
3105,Lean Left
3106,Lean Left
3107,Lean Left
3108,Lean Left
3109,Lean Left
3110,Lean Left
3111,Lean Left
3112,Lean Left
3113,Lean Left
3114,Lean Left
3115,Lean Left
3116,Lean Left
3117,Lean Left
3118,Lean Left
3119,Lean Left
3120,Lean Left
3121,Lean Left
3122,Lean Left
3123,Lean Left
3124,Lean Left
3125,Lean Left
3126,Lean Left
3127,Lean Left
3128,Lean Left
3129,Lean Left
3130,Lean Left
3131,Lean Left
3132,Lean Left
3133,Lean Left
3134,Lean Left
3135,Lean Left
3136,Lean Left
3137,Lean Left
3138,Lean Left
3139,Lean Left
3140,Lean Left
3141,Lean Left
3142,Lean Left
3143,Lean Left
3144,Lean Left
3145,Lean Left
3146,Lean Left
3147,Lean Left
3148,Lean Left
3149,Lean Left
3150,Lean Left
3151,Lean Left
3152,Lean Left
3153,Lean Left
3154,Lean Left
3155,Lean Left
3156,Lean Left
3157,Lean Left
3158,Lean Left
3159,Lean Left
3160,Lean Left
3161,Lean Left
3162,Lean Left
3163,Lean Left
3164,Lean Left
3165,Lean Left
3166,Lean Left
3167,Lean Left
3168,Lean Left
3169,Lean Left
3170,Lean Left
3171,Lean Left
3172,Lean Left
3173,Lean Left
3174,Lean Left
3175,Lean Left
3176,Lean Left
3177,Lean Left
3178,Lean Left
3179,Lean Left
3180,Lean Left
3181,Lean Left
3182,Lean Left
3183,Lean Left
3184,Lean Left
3185,Lean Left
3186,Lean Left
3187,Lean Left
3188,Lean Left
3189,Lean Left
3190,Lean Left
3191,Lean Left
3192,Lean Left
3193,Lean Left
3194,Lean Left
3195,Lean Left
3196,Lean Left
3197,Lean Left
3198,Lean Left
3199,Lean Left
3200,Lean Left
3201,Lean Left
3202,Lean Left
3203,Lean Left
3204,Lean Left
3205,Lean Left
3206,Lean Left
3207,Lean Left
3208,Lean Left
3209,Lean Left
3210,Lean Left
3211,Lean Left
3212,Lean Left
3213,Lean Left
3214,Lean Left
3215,Lean Left
3216,Lean Left
3217,Lean Left
3218,Lean Left
3219,Lean Left
3220,Lean Left
3221,Lean Left
3222,Lean Left
3223,Lean Left
3224,Lean Left
3225,Lean Left
3226,Lean Left
3227,Lean Left
3228,Lean Left
3229,Lean Left
3230,Lean Left
3231,Lean Left
3232,Lean Left
3233,Lean Left
3234,Lean Left
3235,Lean Left
3236,Lean Left
3237,Lean Left
3238,Lean Left
3239,Lean Left
3240,Lean Left
3241,Lean Left
3242,Lean Left
3243,Lean Left
3244,Lean Left
3245,Lean Left
3246,Lean Left
3247,Lean Left
3248,Lean Left
3249,Lean Left
3250,Lean Left
3251,Lean Left
3252,Lean Left
3253,Lean Left
3254,Lean Left
3255,Lean Left
3256,Lean Left
3257,Lean Left
3258,Lean Left
3259,Lean Left
3260,Lean Left
3261,Lean Left
3262,Lean Left
3263,Lean Left
3264,Lean Left
3265,Lean Left
3266,Lean Left
3267,Lean Left
3268,Lean Left
3269,Lean Left
3270,Lean Left
3271,Lean Left
3272,Lean Left
3273,Lean Left
3274,Lean Left
3275,Lean Left
3276,Lean Left
3277,Lean Left
3278,Lean Left
3279,Lean Left
3280,Lean Left
3281,Lean Left
3282,Lean Left
3283,Lean Left
3284,Lean Left
3285,Lean Left
3286,Lean Left
3287,Lean Left
